FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f7d,Mount Hassel,"Hassel, Mount",113490,3261,Mountain,"One of a group of low-lying peaks barely protruding through the ice-cap covering the South Polar Plateau, rising to a height of about 3261m, about 25 miles south-west of the Thorvald Nilsen Mountains in the Queen Maud Range. Discovered by Amundsen in November 1911 on his journey to the South Pole and named by him for Sverre Hassel, a member of the South Pole Party.",NZL,-86.4667,-164.4667,POINT (-164.46667 -86.466667),6083,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f7e,Mount Hawea,"Hawea, Mount",113491,,Mountain,"A peak on the Frigate Range, east of Mt Markham. It is a conical spire about six miles from Markham. Named by the Northern Party of the NZGSAE, 1961-62, for the NZ Frigate, Hawea.",NZL,-82.8333,161.8667,POINT (161.866667 -82.833333),6123,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f7f,"Hawkes, Heights","Hawkes, Heights",113492,,Heights,,NZL,-73.5333,167.7,POINT (167.7 -73.533333),6125,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f80,Haynes Table,Haynes Table,113493,,Plateau,"The high snow-covered mesa-like upland, some 6 miles across, with an elevation of 2700m or more, lying between two of the principal tributaries of the Keltie Glacier. Discovered and photographed by the USN Squadron of VX-6 on the flight of 12-13 January 1956, and named by the US Advisory Committee on Antarctic Names, for B C Haynes, meteorologist of the US Weather Bureau on US Navy Operation Highjump, 1946-47.",NZL,-84.8167,174.5833,POINT (174.583333 -84.816667),6142,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f81,Hays Mountains,Hays Mountains,113494,,Mountain,,NZL,-86,-155,POINT (-155 -86),6146,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f82,Haystack Mountain,Haystack Mountain,113495,1000,Mountain,"A mountain about 1000m high with a rounded summit which is suggestive of a mound or haystack, standing about 1 1/2 miles east of Mt England, in the north-east part of the Gonville and Caius Range, in Victoria Land. Charted and named by the BAE, 1910-13.",NZL,-77.05,162.6833,POINT (162.683333 -77.05),6147,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f83,Mount Hayton,"Hayton, Mount",113496,225,Mountain,"A peak, 2225 metres high, on the highest point of Camp Ridge in the East Quartzite Range. Named by the NZFMCAE, 1962-63, for J S Hayton, field assistant in the party.",NZL,-72.05,165.2,POINT (165.2 -72.05),6149,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f84,Mount Hayward,"Hayward, Mount",113497,,Mountain,"A hilll two miles south of Mt Heine, on White Island, climbed by a sub-party of the NZGSAE, 1958-59, which visited this northern end of White Island in December 1958. They named the feature for Mr V Hayward, a Canadian, who was a member of the Imperial TAE, 1914-17, Ross Sea Party, and who lost his life in a blizzard on 8 May 1916 when the sea-ice in McMurdo Sound went out. He was travelling between Hut Point and Cape Evans, accompanied by Captain A L L Mackintosh.",NZL,-78.1167,167.35,POINT (167.35 -78.116667),6150,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f85,Head Peak,Head Peak,113498,2100,Peak,"A peak, about 2100 metres high, situated on a projecting rib in the névé area of the Pearl Harbour Glacier. Named by the Southern Paty of the NZFMCAE, 1962-63, on account of its likeness to a head, also because it was at the head of Peal Harbour Glacier.",NZL,-72.1667,166.1833,POINT (166.183333 -72.166667),6156,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f86,Heald Island,Heald Island,113499,3048,Island,"An island, 3048m high, north of the Koettlitz Glacier and between it and the Walcott Glacier. It projects through the Koettlitz Glacier. Discovered and named by the NAE, 1901-04, for Seaman William L Heald, a member of the expedition who saved the life of Ferrar when the latter was suffering from scurvy in September 1902. It was climbed by Taylor of the BAE, 1910-13, on 26 February 1911.",NZL,-78.25,163.8167,POINT (163.816667 -78.25),6157,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f87,Heale Peak,Heale Peak,113500,,Peak,"A peak in the Surveyors Range 8 miles south-west of Mt Ubique. Named by the NZGSAE, 1960-61, for Theophilus Heale, one of the first exponents of the use of triangulation in 1868 and the first to use the steele band for measurement of baselines, caried out surveys in the Auckland, Hawkes Bay and Wellington districts for the survey control of Maori land. Was later Inspector of Survey.",NZL,-81.5833,160.0667,POINT (160.066667 -81.583333),6158,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f88,Hearfield Glacier,Hearfield Glacier,113501,,Glacier,"A tributary glacier, on its northern flank, to the Trafalgar Glacier, about 15 to 20 miles long and 2 miles wide. Named by the Northern Party of the NZFMCAE, 1962-63, after B Hearfield, a leading New Zealand Alpinist and a member of the NZGSAE, 1957-58, of which he was assistant surveyor and mountaineer.",NZL,-72.4333,167.7,POINT (167.7 -72.433333),6164,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f89,Heave-ho Slope,Heave-ho Slope,113502,,Slope,"A slope falling 450m from Quarterdeck Ridge to a saddle at the southern end of Hallett Peninsula, and the north-eastern slopes of Mt Vernon Harcourt. The slope must be traversed by parties moving overland from Hallett Station to Tucker Glacier after the bay ice in Edisto Inlet has broken out. The NZ Geological Survey Antarctic Expedition, 1957-58, met deep soft new snow in this area and sledges had to be man-hauled up the slope in relays, hence the name.",NZL,-72.5333,170.1667,POINT (170.166667 -72.533333),6168,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8a,Hedblom Glacier,Hedblom Glacier,113503,,Glacier,"A glacier between Mount Creak and Tito Peak that flows E from Endeavour Massif (amended name) to Tripp Ice Tongue (new name), Victoria Land. Named after Capt. E.E. Hedblom, USN, Medical Officer of Task Force 43 in the Ross Sea area, Operation Deep Freeze I, 1955-56.",NZL,-76.5667,162.4,POINT (162.4 -76.566667),16850,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8b,Hedgehog Island,Hedgehog Island,113504,,Island,"A slope falling 450m from Quarterdeck Ridge to a saddle at the southern end of Hallett Peninsula, and the north-eastern slopes of Mt Vernon Harcourt. The slope must be traversed by parties moving overland from Hallett Station to Tucker Glacier after the bay ice in Edisto Inlet has broken out. The NZ Geological Survey Antarctic Expedition, 1957-58, met deep soft new snow in this area and sledges had to be man-hauled up the slope in relays, hence the name.",NZL,-72.2,170,POINT (170 -72.2),6172,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8c,Hedley Glacier,Hedley Glacier,113505,,Glacier,"A small glacier from Mt Coates in the Kukri Hills, flowing into the Ferrar Glacier. Named by the Western Journey Party, led by Taylor, of the BAE, 1910-13.",NZL,-77.8167,162.1167,POINT (162.116667 -77.816667),6175,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8d,Mount Heekin,"Heekin, Mount",113506,,Mountain,"A sprawling, irregular mass, almost completely ice-free, with a bowl-shaped depression near the centre, lying between Mincey Glacier on the north and Baldwin Glacier on the south; on the west side of Shackton Glacier. Discovered and photographed by US Navy Operaton Highjump, 1946-47, on the flights of 16 February 1947 and named by the US Advisory Committee on Antarctic Names for Lieut (jg) Robert P Heekin, USN, Navigator on Flight 8.",NZL,-85.05,-177.2667,POINT (-177.26667 -85.05),6177,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8e,Heftye's Island,Heftye's Island,113507,,Island,"The southernmost of the Possession Islands. Named by Bull when he visited this region in the Antarctic in January 1895, for a Norwegian banker who was part owner of the Antarctic.",NZL,-71.9833,171.1,POINT (171.1 -71.983333),6180,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f8f,Mount Heine,"Heine, Mount",113508,,Mountain,"A hilll at the northern end of White Island. Named by the NZGSAE, 1958-59, for Mr A J Heine, the leader fo their party of six men who visited White Island. He climbed this peak. Mr Heine spent four summers and one winter in Antarctica, mostly in the McMurdo Sound area.",NZL,-78.0833,167.45,POINT (167.45 -78.083333),6194,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f90,Heke Peak,Heke Peak,113509,,Peak,"A peak (2,175m) on the ridge that forms the S wall of Mitchell Glacier near the glacier head, in the Royal Society Range, Victoria Land. Named in 1993 by the NZGB after the late Randal Heke, foreman of the construction unit which built the N.Z. Scott Base in 1957. He remained in a supervisory role for the management of the buildings for many years until his retirement.",NZL,-77.9667,162.8833,POINT (162.883333 -77.966667),6203,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f91,Mount Helen Washington,"Helen Washington, Mount",113510,,Mountain,"A high, ridge shaped mountain surmounted by three prominent peaks in the Rockerfeller Mountains in King Edward VII Land. Discovered by Byrd AE, 1928 - 30, on 18 February 1929. Named by Byrd for his niece, Mrs Helen A Washington.",NZL,-78.0833,-155.25,POINT (-155.25 -78.083333),6211,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f92,Helios Ridge,Helios Ridge,113511,,Ridge,Named in association with Mt Helios.,NZL,-77.4333,162.4833,POINT (162.483333 -77.433333),16690,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f93,Mount Helios,"Helios, Mount",113512,,Mountain,Named after Helios the Sun God.,NZL,-77.45,162.3167,POINT (162.316667 -77.45),16691,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f94,Hell's Gate,Hell's Gate,113513,6,Gate,"At the entrance to Devils Glacier in the Queen Maud Range. The glacier at this point had formed a remarkable long ridge about 6m high, with a fissure about 1.8m wide as a gateway. Named by Amunsden in November 1911 on his way to the South Pole.",NZL,-86.5,-167.3333,POINT (-167.33333 -86.5),6218,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f95,Helland-Hansen Shoulder,Helland-Hansen Shoulder,113514,,Slope,"A portion of the steep slopes of the snow-covered western boundary of the Mohn Basin, resembling snow-covered ridges when viewed from the east, which extend for an indefinite extent in a north-south direction on the South Polar Plateau. Discovered and named in December 1911 by Amundsen on his journey to the South Pole. Named for Professor B Helland-Hansen, of the University of Oslo, Norway.",NZL,-85.4333,-168.1667,POINT (-168.16667 -85.433333),6219,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f96,Helliwell Hills,Helliwell Hills,113515,,Hill,"Group of hills about 18 miles in extent located between Morozumi Range and Emlen Peaks. Named by the USACAN for Robert A Halliwell of Stanford University, programme director for the study of very low frequency (VLF) radio noise phenomena.",NZL,-71.8333,161.2,POINT (161.2 -71.833333),6224,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f97,Hells Gate,Hells Gate,113516,,Gate,"A small area of the confluent ice of the Nansen Sheet between Inexpressible Island and the Northern Foothills, and discharging into Evans Cove along the coast of Victoria Land. Discovered and explored by the Northern Party, led by Campbell, of the BAE, 1910-13, who were camped near here during the winter of 1912 and gave it this expressive name.",NZL,-74.85,163.8,POINT (163.8 -74.85),6225,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f98,Helm Glacier,Helm Glacier,113517,,Glacier,"A glacier about 20 miles long on the east side of the Queen Elizabeth Range, flowing into Lowery Glacier. Named by the Northern Party of the NZGSAE, 1961-62, for Mr A S Helm, a former Secretary of the Ross Sea Committee.",NZL,-83.1167,162.5,POINT (162.5 -83.116667),6227,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f99,Helm Point,Helm Point,113518,,Point,"The cape at the south-eastern point of Honeycomb Ridge, on the west side of Moubray Bay. It consists of warm-brown grandiorite and supports a relatively luxuriant vegetation of lichens and mosses, along with nests of snow petrels and Wilson's Petrel. Two Japanese whale-chasers, apparently familiar with the site, dropped anchor there for two nights early in February 1958. Named by the NZ Geological Survey Antarctic Expedition, 1957-58, for A S Helm, Secretary, Ross Sea Committee, who gave much assistane to the expedition. It is called Helm Point and not Cape Helm because it is inside a bay, not on the outer coast.",NZL,-72.1833,170,POINT (170 -72.183333),6229,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9a,Helmet Rock,Helmet Rock,113519,,Rock,"A rock in front of Cape Barrow, off the coast of Victoria Land. Named by the Northern Party, led by Campbell, of the BAE, 1910-13, in September 1912, because of its shape.",NZL,-71.3333,169.1667,POINT (169.166667 -71.333333),6233,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9b,Helms Bluff,Helms Bluff,113520,,Bluff,"A prominent bluff six miles in length overlooking Moore Bay and 12 miles east of Mt Morning . Named by ACAN in 1963 for Lieut-Commander Louis L Helms, USN.",NZL,-78.4833,164.4167,POINT (164.416667 -78.483333),6235,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9c,Mount Hemphill,"Hemphill, Mount",113521,,Mountain,"Mountain east of McLean Glacier, overlooking Ebbe Glacier in the south part of ANARE Mountains. Named by the USACAN for Lt Harold S Hemphill, USN, Squadron VX-6 photographic officer, 1962-63 and 1963-64.",NZL,-70.9833,165.1,POINT (165.1 -70.983333),6242,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9d,Henderson Hill,Henderson Hill,113522,,Hill,"Named after Robert A. Henderson, member of VUWAE, 1965-66.",NZL,-77.5667,163.1833,POINT (163.183333 -77.566667),16692,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9e,Mount Henderson,"Henderson, Mount",113523,,Mountain,"One of the hills at the southern end of Whtie Island. Named by the NZGSAE, 1958-59, for G B Henderson a member of that expedition.",NZL,-78.1833,167.3333,POINT (167.333333 -78.183333),6252,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_f9f,Hendy Hills,Hendy Hills,113524,,Hill,"Named for Dr Chris Hendy, chemist, who has a long involvement with Antarctic Research.",NZL,-77.7,162.1333,POINT (162.133333 -77.7),16851,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_fa0,Mount Henry Lucy,"Henry Lucy, Mount",113525,3300,Mountain,"A peak, probably about 3300m high, approximately 5 miles south-south-west of Mt White, between the Keltie and Mill Glaciers on the east side of the Beardmore Glacier. Discovered by the BAE, 1907-09, and named for Sir Henry Lucy, MP, who publicised Shackleton's expedition and assisted in obtaining a financial grant from Parliament for the expeditition.",NZL,-85.1833,170.4333,POINT (170.433333 -85.183333),6269,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_fa1,Mount Henry,"Henry, Mount",113526,1676,Mountain,"A peak in the Commonwealth Range, 1676m high, on the eastern side of the Beardmore Glacier, between Mts Cyril and Harcourt. Discovered and named by the BAE, 1907-09, in December 1908.",NZL,-83.8667,172.0667,POINT (172.066667 -83.866667),6274,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_fa2,Mount Henson,"Henson, Mount",113527,762,Mountain,"A short ridge, about 762m high, at the edge of the foothills of the Prince Olav Moutnains, and forming the north-west portal of Liv Glacier, at the Ross Ice Shelf. Discovered and photographed by the Byrd AE, 1928-30, in November 1929, and named for Matthew Henson, a member of Rear-Admiral Robert E Peary's Party which reached the North Pole in 1909.",NZL,-84.8333,-168.35,POINT (-168.35 -84.833333),6276,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_fa3,Herbert Range,Herbert Range,113528,,Range,"A range of mountains forming the western wall of the Axel Heiberg Glacier, and including Mt Fridtjof Nansen, Mt Balchen and Mt Betty. Surveyed by the Southern Party of the NZGSAE, 1961-62, and named by the NZ Antarctic Place Names Committee for Mr W W Herbert, leader of the party, and veteran of four years in the Antarctic.",NZL,-85.3667,-165.5,POINT (-165.5 -85.366667),6280,New Zealand,554
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid--705bf013_176d43914a8_fa4,Herbertson Glacier,Herbertson Glacier,113529,,Glacier,"A small steep tributary glacier, flowing into the southern side of the Ferrar Glacier just near its mouth. Discovered and named by the BAE, 1910-13.",NZL,-77.7,163.8,POINT (163.8 -77.7),6282,New Zealand,554
